question_all,,00:00:08:21,00:00:35:16,00:00:26:19,question_all2 ,261,1065,798
question_all,,00:00:41:04,00:00:46:07,00:00:05:03,question_all2_other1 ,1233,1386,153
question_all,,00:00:48:08,00:01:00:21,00:00:12:12,question_all3 ,1447,1819,372
question_all,,00:01:03:01,00:01:05:24,00:00:02:23,question_all8,1889,1972,83
question_all,,00:01:08:03,00:01:14:13,00:00:06:10,question_all4_other1 ,2041,2231,190
question_all,,00:01:16:12,00:01:38:11,00:00:21:24,question_all4,2290,2948,653
question_all,,00:01:46:21,00:01:53:05,00:00:06:08,question_all5 ,3198,3392,188
question_all,,00:01:57:01,00:02:06:00,00:00:08:24,question_all6 ,3507,3776,264
question_all,,00:02:07:23,00:02:16:17,00:00:08:18,question_all7 ,3829,4093,258
question_all,,00:02:24:15,00:02:31:20,00:00:07:04,question_all9 ,4331,4545,214
question_all,,00:02:34:02,00:03:06:09,00:00:32:07,question_all10 ,4617,5583,966
question,,00:00:02:00,00:00:04:11,00:00:02:11,question1,60,131,71
question,,00:00:08:21,00:00:12:00,00:00:03:04,question2,261,360,94
question,,00:00:41:04,00:00:42:22,00:00:01:18,question2_other1,1233,1281,48
question,,00:00:48:08,00:00:50:12,00:00:02:03,question3,1447,1510,63
question,,00:01:03:01,00:01:04:24,00:00:01:22,question8,1889,1942,52
question,,00:01:08:03,00:01:10:19,00:00:02:16,question4_other1,2041,2117,76
question,,00:01:16:12,00:01:18:17,00:00:02:05,question4,2290,2355,65
question,,00:01:46:21,00:01:49:02,00:00:02:05,question5,3198,3269,65
question,,00:01:57:01,00:02:00:12,00:00:03:11,question6,3507,3608,101
question,,00:02:07:23,00:02:13:05,00:00:05:06,question7,3829,3991,156
question,,00:02:24:15,00:02:30:06,00:00:05:15,question9 ,4331,4502,165
question,,00:02:34:02,00:02:43:21,00:00:09:18,question10,4617,4906,288
answer,,00:00:03:19,00:00:04:01,00:00:00:07,answer1,109,121,7
answer,,00:00:23:01,00:00:35:16,00:00:12:14,answer2,690,1065,374
answer,,00:00:42:16,00:00:46:07,00:00:03:15,answer2_other1,1275,1386,105
answer,,00:00:51:01,00:01:00:21,00:00:09:19,answer3,1529,1819,289
answer,,00:01:04:21,00:01:05:24,00:00:01:03,answer8,1939,1972,33
answer,,00:01:12:04,00:01:14:13,00:00:02:08,answer4_other1,2162,2231,68
answer,,00:01:20:11,00:01:38:11,00:00:18:00,answer4,2409,2948,539
answer,,00:01:50:15,00:01:53:05,00:00:02:15,answer5,3312,3392,75
answer,,00:02:00:03,00:02:06:00,00:00:05:22,answer6,3599,3776,172
answer,,00:02:13:07,00:02:16:17,00:00:03:09,answer7,3993,4093,99
answer,,00:02:31:08,00:02:31:20,00:00:00:11,answer9,4533,4545,11
answer,,00:03:05:18,00:03:06:09,00:00:00:16,answer10,5562,5583,16
