question_all,,00:00:00:18,00:00:03:04,00:00:02:10,question_all1,18,94,70
question_all,,00:00:05:13,00:00:09:21,00:00:04:08, question_all2,163,291,128
question_all,,00:00:11:21,00:00:14:18,00:00:02:21, question_all3,351,438,81
question_all,,00:00:16:06,00:00:20:12,00:00:04:06,question_all_other1 ,486,611,126
question_all,,00:00:20:13,00:00:29:07,00:00:08:19,question_all4 ,612,876,259
question_all,,00:00:31:14,00:00:35:17,00:00:04:02,question_all5 ,943,1066,122
question_all,,00:00:36:15,00:00:43:08,00:00:06:18, question_all6,1094,1297,198
question_all,,00:00:46:16,00:00:50:12,00:00:03:21,question_all7,1395,1510,111
question_all,,00:00:50:12,00:00:55:10,00:00:04:22,,1510,1658,142
question_all,,00:00:56:21,00:01:12:10,00:00:15:14, question_all8,1699,2168,464
question_all,,00:01:15:11,00:01:30:09,00:00:14:23, question_all9,2259,2706,443
question_all,,00:01:33:01,00:02:02:22,00:00:29:21,question_all10 ,2788,3678,890
question,,00:00:00:18,00:00:03:04,00:00:02:10,question1,18,94,70
question,,00:00:05:13,00:00:07:22,00:00:02:09,question2,163,232,69
question,,00:00:11:21,00:00:13:10,00:00:01:13,question3,351,400,43
question,,00:00:16:06,00:00:20:02,00:00:03:21,question4_other1,486,601,111
question,,00:00:20:13,00:00:22:11,00:00:01:23,question4,612,670,53
question,,00:00:31:14,00:00:33:19,00:00:02:05,question5,943,1008,65
question,,00:00:36:15,00:00:39:00,00:00:02:09,question6,1094,1169,69
question,,00:00:46:16,00:00:50:12,00:00:03:21,question7,1395,1510,111
question,,00:00:56:21,00:00:58:11,00:00:01:15,question8,1699,1749,45
question,,00:01:15:11,00:01:19:16,00:00:04:04,question9,2259,2384,124
question,,00:01:33:01,00:01:39:22,00:00:06:21,question10,2788,2989,201
answer,,00:00:02:13,00:00:03:02,00:00:00:14,answer1,73,92,14
answer,,00:00:07:14,00:00:09:21,00:00:02:07,answer2,224,291,67
answer,,00:00:13:02,00:00:14:18,00:00:01:15,answer3,392,438,45
answer,,00:00:19:18,00:00:20:12,00:00:00:18,answer4_other1,587,611,18
answer,,00:00:22:05,00:00:29:07,00:00:07:02,answer4,664,876,212
answer,,00:00:33:17,00:00:35:17,00:00:01:24,answer5,1006,1066,54
answer,,00:00:39:03,00:00:43:08,00:00:04:05,answer6,1172,1297,125
answer,,00:00:50:01,00:00:55:10,00:00:05:09,answer7,1500,1658,159
answer,,00:00:58:08,00:01:12:10,00:00:14:01,answer8 ,1746,2168,421
answer,,00:01:21:06,00:01:30:09,00:00:09:03,answer9,2434,2706,273
answer,,00:01:39:23,00:02:02:22,00:00:22:24,answer10,2990,3678,683
