question_all,,00:00:02:00,00:00:02:20,00:00:00:19,question_all1,60,80,19
question_all,,00:00:04:23,00:00:11:02,00:00:06:04,question_all2 ,143,332,184
question_all,,00:00:12:00,00:00:13:24,00:00:01:23,question_all3 ,360,414,53
question_all,,00:00:15:13,00:00:19:01,00:00:03:13,question_all4_other1,463,570,103
question_all,,00:00:20:13,00:00:30:16,00:00:10:02,question_all4 ,612,915,302
question_all,,00:00:33:13,00:00:39:00,00:00:05:12,question_all5 ,1002,1169,162
question_all,,00:00:40:08,00:00:51:07,00:00:10:24,question_all6 ,1207,1535,324
question_all,,00:00:52:16,00:01:00:19,00:00:08:03,question_all7 ,1574,1817,243
question_all,,00:01:01:24,00:01:04:19,00:00:02:20,question_all8 ,1852,1937,80
question_all,,00:01:09:00,00:01:25:12,00:00:16:12,question_all9 ,2068,2559,492
question_all,,00:01:27:05,00:01:50:00,00:00:22:19,question_all10 ,2612,3297,678
question,,00:00:02:00,00:00:02:20,00:00:00:19,question1,60,80,19
question,,00:00:04:23,00:00:07:16,00:00:02:18,question2,143,226,78
question,,00:00:12:00,00:00:13:22,00:00:01:21,question3,360,412,51
question,,00:00:15:13,00:00:17:05,00:00:01:16,question4_other1,463,514,46
question,,00:00:20:13,00:00:22:19,00:00:02:05,question4,612,678,65
question,,00:00:33:13,00:00:38:06,00:00:04:17,question5,1002,1145,137
question,,00:00:40:08,00:00:42:23,00:00:02:15,question6,1207,1282,75
question,,00:00:52:16,00:00:55:12,00:00:02:20,question7,1574,1660,80
question,,00:01:01:24,00:01:03:10,00:00:01:11,question8,1852,1898,41
question,,00:01:09:00,00:01:12:02,00:00:03:02,question9,2068,2160,92
question,,00:01:27:05,00:01:36:00,00:00:08:19,question10,2612,2877,259
answer,,00:00:10:06,00:00:11:02,00:00:00:21,answer2,306,332,21
answer,,00:00:13:13,00:00:13:24,00:00:00:10,answer3,403,414,10
answer,,00:00:18:11,00:00:19:01,00:00:00:14,answer4_other1,550,570,14
answer,,00:00:25:01,00:00:30:16,00:00:05:15,answer4,750,915,165
answer,,00:00:38:16,00:00:39:00,00:00:00:09,answer5,1155,1169,9
answer,,00:00:42:21,00:00:51:07,00:00:08:11,answer6,1280,1535,251
answer,,00:00:57:05,00:01:00:19,00:00:03:14,answer7,1713,1817,104
answer,,00:01:04:03,00:01:04:19,00:00:00:15,answer8,1921,1937,15
answer,,00:01:12:10,00:01:25:12,00:00:13:01,answer9,2168,2559,391
answer,,00:01:36:09,00:01:50:00,00:00:13:15,answer10,2886,3297,405
