question_all,,00:00:02:18,00:00:05:19,00:00:03:00,question_all1 ,78,169,90
question_all,,00:00:06:19,00:00:14:09,00:00:07:15,question_all2 ,199,429,225
question_all,,00:00:14:17,00:00:19:21,00:00:05:04,question_all3 ,437,590,154
question_all,,00:00:21:09,00:00:38:08,00:00:16:24,question_all4 ,638,1147,504
question_all,,00:00:40:22,00:00:55:22,00:00:15:00,question_all5 ,1221,1670,450
question_all,,00:00:57:05,00:01:14:13,00:00:17:07, question_all6,1713,2231,516
question_all,,00:01:16:01,00:01:34:00,00:00:17:24,question_all7 ,2279,2817,533
question_all,,00:01:35:19,00:01:54:00,00:00:18:06, question_all8,2866,3417,545
question_all,,00:02:00:08,00:02:25:23,00:00:25:14, question_all9,3604,4369,763
question_all,,00:02:28:17,00:03:08:22,00:00:40:04,question_all10 ,4453,5656,1203
question,,00:00:02:18,00:00:05:16,00:00:02:22,question1 ,78,166,82
question,,00:00:06:19,00:00:09:08,00:00:02:13,question2 ,199,278,73
question,,00:00:14:17,00:00:18:04,00:00:03:12,question3 ,437,543,102
question,,00:00:21:09,00:00:27:20,00:00:06:11,question4 ,638,829,191
question,,00:00:40:22,00:00:53:01,00:00:12:04,question5  ,1221,1589,364
question,,00:00:57:05,00:01:00:19,00:00:03:14,question6 ,1713,1817,104
question,,00:01:16:01,00:01:22:13,00:00:06:12,question7 ,2279,2471,192
question,,00:01:35:19,00:01:37:24,00:00:02:05,question8 ,2866,2931,65
question,,00:02:00:08,00:02:14:07,00:00:13:23,question9  ,3604,4023,413
question,,00:02:28:17,00:02:44:01,00:00:15:08,question10  ,4453,4916,458
answer,,00:00:05:14,00:00:05:19,00:00:00:04,answer1_ges,164,169,4
answer,,00:00:09:21,00:00:14:09,00:00:04:12,answer2 ,291,429,132
answer,,00:00:17:03,00:00:19:21,00:00:02:18, answer3 ,512,590,78
answer,,00:00:24:06,00:00:38:08,00:00:14:01, answer4 ,725,1147,421
answer,,00:00:50:14,00:00:55:22,00:00:05:07, answer5 ,1512,1670,157
answer,,00:01:02:03,00:01:14:13,00:00:12:09,answer6 ,1861,2231,369
answer,,00:01:18:17,00:01:34:00,00:00:15:07, answer7 ,2355,2817,457
answer,,00:01:38:07,00:01:54:00,00:00:15:18,answer8  ,2944,3417,468
answer,,00:02:07:09,00:02:25:23,00:00:18:13, answer9 ,3815,4369,552
answer,,00:02:38:19,00:03:08:22,00:00:30:02, answer10 ,4754,5656,901
