question_all,,00:00:01:10,00:00:03:24,00:00:02:13,question_all1 ,40,114,73
question_all,,00:00:05:00,00:00:12:19,00:00:07:19,question_all2 ,150,379,229
question_all,,00:00:13:15,00:00:15:10,00:00:01:20, question_all3,405,460,50
question_all,,00:00:16:08,00:00:21:06,00:00:04:23, question_all4,488,635,143
question_all,,00:00:22:21,00:00:26:24,00:00:04:02, question_all5,680,803,122
question_all,,00:00:29:01,00:00:34:11,00:00:05:10, question_all6,870,1030,160
question_all,,00:00:36:08,00:00:47:08,00:00:10:24, question_all7,1087,1417,324
question_all,,00:00:48:15,00:00:59:20,00:00:11:05, question_all8,1454,1788,335
question_all,,00:01:04:15,00:01:11:09,00:00:06:19,question_all9 ,1933,2137,199
question_all,,00:01:13:08,00:01:28:13,00:00:15:05,question_all10 ,2196,2650,455
question,,00:00:01:10,00:00:03:10,00:00:02:00,question1,40,100,60
question,,00:00:05:00,00:00:08:06,00:00:03:06,question2,150,246,96
question,,00:00:13:15,00:00:14:09,00:00:00:18,question3,405,429,18
question,,00:00:16:08,00:00:18:05,00:00:01:22,question4,488,544,52
question,,00:00:22:21,00:00:24:24,00:00:02:02,question5,680,743,62
question,,00:00:29:01,00:00:31:14,00:00:02:12,question6,870,943,72
question,,00:00:36:08,00:00:38:23,00:00:02:15,question7,1087,1162,75
question,,00:00:48:15,00:00:50:19,00:00:02:03,question8,1454,1518,63
question,,00:01:04:15,00:01:08:20,00:00:04:05,question9,1933,2058,125
question,,00:01:13:08,00:01:17:19,00:00:04:11,question10,2196,2327,131
answer,,00:00:02:09,00:00:03:24,00:00:01:15,answer1,69,114,45
answer,,00:00:08:06,00:00:12:19,00:00:04:13,answer2,246,379,133
answer,,00:00:14:13,00:00:15:10,00:00:00:22,answer3,433,460,22
answer,,00:00:18:03,00:00:21:06,00:00:03:03,answer4,542,635,93
answer,,00:00:25:06,00:00:26:24,00:00:01:18,answer5,755,803,48
answer,,00:00:31:18,00:00:34:11,00:00:02:18,answer6,947,1030,78
answer,,00:00:39:09,00:00:47:08,00:00:07:24,answer7,1178,1417,234
answer,,00:00:50:23,00:00:59:20,00:00:08:22,answer8,1522,1788,262
answer,,00:01:08:17,00:01:11:09,00:00:02:16,answer9,2055,2137,76
answer,,00:01:17:21,00:01:28:13,00:00:10:17,answer10,2329,2650,317
