question_all,,00:00:04:13,00:00:24:13,00:00:20:00, question_all2,133,732,599
question_all,,00:00:25:17,00:00:28:21,00:00:03:03, question_all3,766,860,93
question_all,,00:00:33:14,00:00:44:14,00:00:11:00, question_all4,1003,1333,330
question_all,,00:00:46:09,00:00:58:22,00:00:12:12, question_all5,1388,1760,372
question_all,,00:01:00:07,00:01:15:12,00:00:15:05, question_all6,1805,2260,455
question_all,,00:01:17:15,00:01:37:05,00:00:19:15, question_all7,2323,2912,584
question_all,,00:01:40:00,00:01:43:06,00:00:03:05, question_all8,2997,3093,95
question_all,,00:01:46:15,00:02:01:18,00:00:15:02, question_all9,3192,3644,452
question_all,,00:02:02:12,00:02:25:00,00:00:22:12, question_all10,3668,4346,671
question,,00:00:00:10,00:00:01:08,00:00:00:22,question1,10,38,22
question,,00:00:04:13,00:00:08:07,00:00:03:19,question2,133,247,109
question,,00:00:25:17,00:00:27:22,00:00:02:04,question3,766,831,64
question,,00:00:33:14,00:00:36:08,00:00:02:19,question4,1003,1087,79
question,,00:00:46:09,00:00:52:10,00:00:06:01,question5,1388,1568,181
question,,00:01:00:07,00:01:04:00,00:00:03:18,question6,1805,1918,108
question,,00:01:17:15,00:01:20:03,00:00:02:13,question7,2323,2401,73
question,,00:01:40:00,00:01:42:05,00:00:02:04,question8,2997,3062,64
question,,00:01:46:15,00:01:50:13,00:00:03:23,question9,3192,3310,113
question,,00:02:02:12,00:02:08:16,00:00:06:03,question10,3668,3852,183
answer,,00:00:12:02,00:00:24:13,00:00:12:10,answer2,362,732,370
answer,,00:00:27:24,00:00:28:21,00:00:00:22,answer3,833,860,22
answer,,00:00:36:24,00:00:44:14,00:00:07:15,answer4,1103,1333,225
answer,,00:00:54:00,00:00:58:22,00:00:04:21,answer5,1618,1760,141
answer,,00:01:04:08,00:01:15:12,00:00:11:04,answer6,1926,2260,334
answer,,00:01:21:12,00:01:37:05,00:00:15:17,answer7,2440,2912,467
answer,,00:01:41:24,00:01:43:06,00:00:01:06,answer8 ,3051,3093,36
answer,,00:01:51:10,00:02:01:18,00:00:10:07,answer9,3337,3644,307
answer,,00:02:07:19,00:02:25:00,00:00:17:06,answer10,3825,4346,515
