question_all,,00:00:02:07,00:00:12:19,00:00:10:12,question_all2 ,67,379,312
question_all,,00:00:15:03,00:00:25:20,00:00:10:17,question_all3 ,453,769,317
question_all,,00:00:27:24,00:00:57:18,00:00:29:19,question_all4 ,833,1726,888
question_all,,00:01:02:05,00:01:16:04,00:00:13:24,question_all5 ,1863,2282,414
question_all,,00:01:18:20,00:01:30:16,00:00:11:20, question_all6,2358,2713,350
question_all,,00:01:36:10,00:01:48:11,00:00:12:00, question_all7,2887,3248,360
question_all,,00:01:50:13,00:01:53:14,00:00:03:00, question_all8,3310,3401,90
question_all,,00:02:00:20,00:02:43:11,00:00:42:15, question_all9,3616,4896,1274
question_all,,00:02:53:04,00:03:32:11,00:00:39:07, question_all10,5189,6365,1176
question,,00:00:02:07,00:00:06:04,00:00:03:21,question2,67,184,111
question,,00:00:15:03,00:00:17:02,00:00:01:24,question3,453,511,54
question,,00:00:27:24,00:00:31:09,00:00:03:10,question4,833,938,100
question,,00:01:02:05,00:01:06:07,00:00:04:02,question5,1863,1985,122
question,,00:01:18:20,00:01:22:17,00:00:03:21,question6,2358,2475,111
question,,00:01:36:10,00:01:40:12,00:00:04:02,question7,2887,3009,122
question,,00:01:50:13,00:01:52:17,00:00:02:04,question8,3310,3374,64
question,,00:02:00:20,00:02:10:05,00:00:09:10,question9,3616,3901,280
question,,00:02:53:04,00:03:05:05,00:00:12:01,question10,5189,5549,361
answer,,00:00:07:01,00:00:12:19,00:00:05:18,answer2,211,379,168
answer,,00:00:17:11,00:00:25:20,00:00:08:09,answer3,520,769,249
answer,,00:00:30:23,00:00:57:18,00:00:26:20,answer4,922,1726,799
answer,,00:01:06:00,00:01:16:04,00:00:10:04,answer5,1978,2282,304
answer,,00:01:23:10,00:01:30:16,00:00:07:05,answer6,2498,2713,215
answer,,00:01:41:03,00:01:48:11,00:00:07:08,answer7,3030,3248,218
answer,,00:01:52:17,00:01:53:14,00:00:00:21,answer8 ,3374,3401,21
answer,,00:02:15:20,00:02:43:11,00:00:27:15,answer9,4066,4896,824
answer,,00:03:06:23,00:03:32:11,00:00:25:13,answer10 ,5597,6365,762
