question_all,,00:00:06:03,00:00:10:07,00:00:04:03,question_all1 ,183,307,123
question_all,,00:00:10:10,00:00:20:12,00:00:10:01,question_all2 ,310,611,301
question_all,,00:00:21:11,00:00:23:21,00:00:02:09,question_all3,640,710,69
question_all,,00:00:24:05,00:00:43:16,00:00:19:10,question_all4_other1 ,724,1305,579
question_all,,00:00:43:23,00:01:14:16,00:00:30:17,question_all4 ,1312,2234,916
question_all,,00:01:19:09,00:01:34:05,00:00:14:21, question_all5,2377,2822,441
question_all,,00:01:35:08,00:01:49:04,00:00:13:21,question_all6 ,2855,3271,411
question_all,,00:01:49:13,00:02:12:05,00:00:22:16,question_all7 ,3280,3961,675
question_all,,00:02:13:03,00:02:41:19,00:00:28:15,question_all8 ,3989,4844,854
question_all,,00:02:44:13,00:02:51:12,00:00:06:23,question_all9 ,4928,5137,203
question_all,,00:02:53:23,00:03:31:22,00:00:37:24, question_all10,5208,6346,1133
question,,00:00:06:03,00:00:09:16,00:00:03:12,question1,183,286,102
question,,00:00:10:10,00:00:14:00,00:00:03:14,question2,310,420,104
question,,00:00:21:11,00:00:23:21,00:00:02:09,question2_other1,640,710,69
question,,00:00:24:05,00:00:28:13,00:00:04:07,question4_other1,724,852,127
question,,00:00:43:23,00:00:47:09,00:00:03:11,question4,1312,1418,101
question,,00:01:19:09,00:01:21:00,00:00:01:16,question5,2377,2428,46
question,,00:01:35:08,00:01:38:06,00:00:02:22,question6,2855,2943,82
question,,00:01:49:13,00:01:53:16,00:00:04:03,question7,3280,3403,123
question,,00:02:13:03,00:02:15:09,00:00:02:06,question8,3989,4055,66
question,,00:02:44:13,00:02:48:21,00:00:04:08,question9,4928,5056,128
question,,00:02:53:23,00:03:00:11,00:00:06:13,question10,5208,5406,193
answer,,00:00:08:06,00:00:10:07,00:00:02:01,answer1 ,246,307,61
answer,,00:00:15:02,00:00:20:12,00:00:05:09,question2,452,611,159
answer,,00:00:23:09,00:00:23:19,00:00:00:09,answer2_other1,698,708,9
answer,,00:00:28:14,00:00:43:16,00:00:15:02,answer4_other1,853,1305,452
answer,,00:00:47:16,00:01:14:16,00:00:26:24,answer4,1425,2234,803
answer,,00:01:21:17,00:01:34:05,00:00:12:12,answer5,2445,2822,372
answer,,00:01:39:08,00:01:49:04,00:00:09:21,answer6 ,2975,3271,291
answer,,00:01:54:15,00:02:12:05,00:00:17:14,answer7,3432,3961,523
answer,,00:02:17:06,00:02:41:19,00:00:24:12,answer8,4112,4844,731
answer,,00:02:49:20,00:02:51:12,00:00:01:16,answer9,5085,5137,46
answer,,00:03:00:23,00:03:31:22,00:00:30:24,answer10 ,5418,6346,923
