question_all,,00:00:01:05,00:00:02:12,00:00:01:06, question_all1,35,72,36
question_all,,00:00:05:10,00:00:24:07,00:00:18:22, question_all2,160,726,561
question_all,,00:00:26:05,00:01:04:20,00:00:38:15, question_all3,784,1938,1154
question_all,,00:01:10:16,00:01:18:02,00:00:07:10, question_all5,2114,2340,220
question_all,,00:01:18:21,00:01:41:09,00:00:22:12, question_all6,2359,3036,671
question_all,,00:01:42:11,00:02:16:02,00:00:33:16,question_all7 ,3068,4078,1005
question_all,,00:02:17:10,00:02:20:05,00:00:02:20, question_all8,4116,4201,80
question_all,,00:02:26:05,00:02:36:02,00:00:09:22, question_all9,4381,4677,292
question_all,,00:02:39:11,00:03:24:05,00:00:44:18,question_all10 ,4776,6119,1337
question,,00:00:01:05,00:00:01:22,00:00:00:17,question1,35,52,17
question,,00:00:05:10,00:00:09:01,00:00:03:16,question2,160,271,106
question,,00:00:26:05,00:00:30:00,00:00:03:20,question3,784,899,110
question,,00:01:10:16,00:01:12:17,00:00:02:01,question5,2114,2175,61
question,,00:01:18:21,00:01:21:04,00:00:02:07,question6,2359,2432,67
question,,00:01:42:11,00:01:46:00,00:00:03:14,question7,3068,3177,104
question,,00:02:17:10,00:02:19:05,00:00:01:19,question8,4116,4171,49
question,,00:02:26:05,00:02:30:04,00:00:03:23,question9,4381,4500,113
question,,00:02:39:11,00:02:52:23,00:00:13:12,question10,4776,5178,402
answer,,00:00:02:07,00:00:02:12,00:00:00:05,answer1,67,72,5
answer,,00:00:10:02,00:00:24:07,00:00:14:04,answer2,302,726,424
answer,,00:00:34:01,00:01:04:20,00:00:30:19,answer3,1020,1938,918
answer,,00:01:12:23,00:01:18:02,00:00:05:03,answer5,2181,2340,153
answer,,00:01:21:17,00:01:41:09,00:00:19:17,answer6,2445,3036,586
answer,,00:01:45:16,00:02:16:02,00:00:30:11,answer7,3163,4078,910
answer,,00:02:19:05,00:02:20:05,00:00:01:00,answer8,4171,4201,30
answer,,00:02:31:00,00:02:36:02,00:00:05:01,answer9,4525,4677,151
answer,,00:02:42:17,00:03:24:05,00:00:41:12,answer10,4872,6119,1241
