question_all,,00:00:06:22,00:00:09:11,00:00:02:14,question_all1,202,281,74
question_all,,00:00:10:13,00:00:16:17,00:00:06:03,question_all2 ,313,497,183
question_all,,00:00:18:10,00:00:21:06,00:00:02:21,question_all3 ,549,635,81
question_all,,00:00:22:15,00:00:26:18,00:00:04:03,question_all4_other1 ,674,797,123
question_all,,00:00:28:04,00:00:37:22,00:00:09:18,question_all4 ,843,1131,288
question_all,,00:00:39:21,00:00:43:01,00:00:03:05,question_all5 ,1190,1290,95
question_all,,00:00:44:11,00:00:48:18,00:00:04:06,question_all6 ,1330,1457,126
question_all,,00:00:49:21,00:00:55:24,00:00:06:03,question_all7 ,1490,1672,183
question_all,,00:00:57:04,00:00:59:15,00:00:02:10,question_all8 ,1712,1783,70
question_all,,00:01:03:01,00:01:11:05,00:00:08:04,question_all9 ,1889,2133,244
question_all,,00:01:12:21,00:01:43:05,00:00:30:08,question_all10 ,2179,3092,907
question,,00:00:06:22,00:00:09:11,00:00:02:14,question1 ,202,281,74
question,,00:00:10:13,00:00:13:24,00:00:03:11,question2 ,313,414,101
question,,00:00:18:10,00:00:20:08,00:00:01:23,question3 ,549,607,53
question,,00:00:22:15,00:00:25:02,00:00:02:12,question4_other1,674,751,72
question,,00:00:28:04,00:00:31:14,00:00:03:10,question4 ,843,943,100
question,,00:00:39:21,00:00:43:00,00:00:03:04,question5_other1,1190,1289,94
question,,00:00:44:11,00:00:47:07,00:00:02:20,question6 ,1330,1416,80
question,,00:00:49:21,00:00:53:24,00:00:04:03,question7 ,1490,1612,123
question,,00:00:57:04,00:00:59:11,00:00:02:06,question8 ,1712,1779,66
question,,00:01:03:01,00:01:07:00,00:00:03:23,question9 ,1889,2008,113
question,,00:01:12:21,00:01:20:11,00:00:07:14,question10 ,2179,2409,224
answer,,00:00:14:04,00:00:16:17,00:00:02:12,answer2 ,424,497,72
answer,,00:00:20:18,00:00:21:06,00:00:00:13,answer3 ,617,635,13
answer,,00:00:25:18,00:00:26:18,00:00:00:24,answer4_other1,767,797,24
answer,,00:00:32:17,00:00:37:22,00:00:05:05,answer4,976,1131,155
answer,,00:00:42:19,00:00:43:01,00:00:00:07,answer5,1278,1290,7
answer,,00:00:47:23,00:00:48:18,00:00:00:19,answer6 ,1432,1457,19
answer,,00:00:54:17,00:00:55:24,00:00:01:07,answer7 ,1635,1672,37
answer,,00:00:59:08,00:00:59:15,00:00:00:06,answer8 ,1776,1783,6
answer,,00:01:10:05,00:01:11:05,00:00:00:24,answer9 ,2103,2133,24
answer,,00:01:21:23,00:01:43:05,00:00:21:06,answer10 ,2451,3092,635
