question_all,,00:00:11:23,00:00:14:02,00:00:02:04,question_all1,353,422,64
question_all,,00:00:14:13,00:00:23:10,00:00:08:22,question_all2 ,433,699,262
question_all,,00:00:24:09,00:00:42:10,00:00:18:01, question_all3,728,1269,540
question_all,,00:00:44:07,00:01:15:04,00:00:30:21, question_all4,1326,2252,920
question_all,,00:01:16:16,00:01:23:13,00:00:06:22, question_all5,2294,2501,202
question_all,,00:01:25:13,00:01:37:19,00:00:12:06, question_all6,2560,2926,366
question_all,,00:01:40:04,00:01:55:09,00:00:15:05,question_all7 ,3001,3456,455
question_all,,00:01:55:11,00:02:14:05,00:00:18:18,question_all8 ,3458,4021,557
question_all,,00:02:18:17,00:02:24:11,00:00:05:19,question_all9 ,4153,4327,169
question_all,,00:02:26:01,00:03:28:14,00:01:02:13,question_all10 ,4377,6248,1871
question,,00:00:11:23,00:00:14:02,00:00:02:04,question1 ,353,422,64
question,,00:00:14:13,00:00:16:21,00:00:02:07,question2 ,433,501,67
question,,00:00:24:09,00:00:26:00,00:00:01:16,question3 ,728,779,46
question,,00:00:44:07,00:00:48:22,00:00:04:14,question4 ,1326,1461,134
question,,00:01:16:16,00:01:19:18,00:00:03:02,question5 ,2294,2386,92
question,,00:01:25:13,00:01:28:09,00:00:02:21,question6 ,2560,2646,81
question,,00:01:40:04,00:01:43:20,00:00:03:16,question7 ,3001,3107,106
question,,00:01:55:11,00:01:57:04,00:00:01:17,question8 ,3458,3510,47
question,,00:02:18:17,00:02:23:05,00:00:04:13,question9 ,4153,4291,133
question,,00:02:26:01,00:02:32:04,00:00:06:03,question10 ,4377,4559,183
answer,,00:00:19:06,00:00:23:10,00:00:04:04,answer2 ,575,699,124
answer,,00:00:26:22,00:00:42:10,00:00:15:13,answer3  ,801,1269,463
answer,,00:00:49:06,00:01:15:04,00:00:25:23,answer4  ,1475,2252,772
answer,,00:01:20:10,00:01:23:13,00:00:03:02,answer5 ,2408,2501,92
answer,,00:01:28:18,00:01:37:19,00:00:09:01,answer6 ,2655,2926,271
answer,,00:01:47:13,00:01:55:09,00:00:07:21,answer7 ,3220,3456,231
answer,,00:01:58:01,00:02:14:05,00:00:16:03,answer8 ,3537,4021,483
answer,,00:02:23:05,00:02:24:11,00:00:01:06,answer9 ,4291,4327,36
answer,,00:02:32:15,00:03:28:14,00:00:55:24,answer10 ,4570,6248,1672
