question_all,,00:00:02:06,00:00:04:21,00:00:02:15,question_all1,66,141,75
question_all,,00:00:05:11,00:00:11:12,00:00:06:00, question_all2,161,342,180
question_all,,00:00:12:04,00:00:13:20,00:00:01:16, question_all3,364,410,46
question_all,,00:00:15:08,00:01:06:13,00:00:51:04, question_all4,458,1991,1532
question_all,,00:01:10:00,00:01:16:22,00:00:06:21,question_all5,2098,2300,201
question_all,,00:01:17:10,00:01:32:14,00:00:15:04,question_all6 ,2318,2771,454
question_all,,00:01:33:16,00:01:39:05,00:00:05:13, question_all7,2803,2972,163
question_all,,00:01:39:13,00:01:49:04,00:00:09:16,question_all8 ,2980,3271,286
question_all,,00:01:51:21,00:02:07:11,00:00:15:15, question_all9,3348,3817,465
question_all,,00:02:08:15,00:02:26:10,00:00:17:20, question_all10,3851,4386,529
question,,00:00:02:06,00:00:04:21,00:00:02:15,question1,66,141,75
question,,00:00:05:11,00:00:07:07,00:00:01:20,question2,161,217,50
question,,00:00:12:04,00:00:13:10,00:00:01:06,question3,364,400,36
question,,00:00:15:08,00:00:18:03,00:00:02:19,question4,458,542,79
question,,00:01:10:00,00:01:12:23,00:00:02:22,question5,2098,2181,82
question,,00:01:17:10,00:01:20:10,00:00:02:24,question6,2318,2408,84
question,,00:01:33:16,00:01:36:12,00:00:02:20,question7,2803,2889,80
question,,00:01:39:13,00:01:41:14,00:00:02:00,question8,2980,3041,60
question,,00:01:51:21,00:01:55:18,00:00:03:22,question9,3348,3465,112
question,,00:02:08:15,00:02:13:16,00:00:05:01,question10,3851,4002,151
answer,,00:00:04:02,00:00:04:09,00:00:00:07,answer1,122,129,7
answer,,00:00:07:14,00:00:11:12,00:00:03:22,answer2,224,342,112
answer,,00:00:13:06,00:00:13:20,00:00:00:14,answer3,396,410,14
answer,,00:00:17:21,00:01:06:13,00:00:48:17,answer4  ,530,1991,1456
answer,,00:01:12:20,00:01:16:22,00:00:04:01,answer5,2178,2300,121
answer,,00:01:20:16,00:01:32:14,00:00:11:23,answer6 ,2414,2771,353
answer,,00:01:35:21,00:01:39:05,00:00:03:08,answer7,2868,2972,98
answer,,00:01:41:18,00:01:49:04,00:00:07:11,answer8 ,3045,3271,221
answer,,00:01:55:23,00:02:07:11,00:00:11:13,answer9,3470,3817,343
answer,,00:02:13:05,00:02:26:10,00:00:13:05,answer10,3991,4386,395
