question_all,,00:00:02:10,00:00:03:21,00:00:01:11,question_all1 ,70,111,41
question_all,,00:00:05:10,00:00:17:16,00:00:12:05,question_all2 ,160,525,365
question_all,,00:00:29:17,00:00:33:11,00:00:03:19,question_all4 ,886,1000,109
question_all,,00:00:34:22,00:00:48:11,00:00:13:14,question_all5 ,1041,1450,404
question_all,,00:00:50:00,00:00:55:13,00:00:05:12,question_all6 ,1498,1661,162
question_all,,00:00:56:04,00:01:13:15,00:00:17:10,question_all7 ,1682,2203,519
question_all,,00:01:14:06,00:01:48:12,00:00:34:06,question_all8 ,2224,3249,1025
question_all,,00:01:56:02,00:02:09:18,00:00:13:15,question_all9 ,3479,3884,405
question_all,,00:02:11:18,00:02:32:14,00:00:20:21,question_all10 ,3944,4569,620
question,,00:00:02:10,00:00:03:11,00:00:01:01,question1,70,101,31
question,,00:00:05:10,00:00:07:20,00:00:02:10,question2,160,230,70
question,,00:00:18:09,00:00:19:22,00:00:01:13,question3,548,591,43
question,,00:00:29:17,00:00:32:10,00:00:02:18,question4,886,969,78
question,,00:00:34:22,00:00:40:06,00:00:05:08,question5,1041,1205,158
question,,00:00:50:00,00:00:53:03,00:00:03:02,question6,1498,1591,92
question,,00:00:56:04,00:00:59:00,00:00:02:20,question7,1682,1768,80
question,,00:01:14:06,00:01:17:23,00:00:03:17,question8,2224,2331,107
question,,00:01:56:02,00:02:00:09,00:00:04:06,question9,3479,3605,126
question,,00:02:11:18,00:02:21:09,00:00:09:16,question10,3944,4235,286
answer,,00:00:03:08,00:00:03:21,00:00:00:13,answer1,98,111,13
answer,,00:00:09:07,00:00:17:16,00:00:08:09,answer2,277,525,249
answer,,00:00:19:23,00:00:29:02,00:00:09:04,answer3,592,871,274
answer,,00:00:32:16,00:00:33:11,00:00:00:20,answer4,975,1000,20
answer,,00:00:40:00,00:00:48:11,00:00:08:10,answer5,1199,1450,250
answer,,00:00:52:08,00:00:55:13,00:00:03:04,answer6,1566,1661,94
answer,,00:00:59:16,00:01:13:15,00:00:13:23,answer7 ,1784,2203,413
answer,,00:01:17:24,00:01:48:12,00:00:30:13,answer8,2332,3249,912
answer,,00:02:02:18,00:02:09:18,00:00:06:24,answer9,3674,3884,204
answer,,00:02:18:24,00:02:32:14,00:00:13:15,answer10,4160,4569,405
