question_all,,00:00:01:20,00:00:02:19,00:00:00:23, question_all1,50,79,23
question_all,,00:00:05:08,00:00:17:04,00:00:11:21, question_all2,158,513,351
question_all,,00:00:17:17,00:00:26:14,00:00:08:21, question_all3,526,793,261
question_all,,00:00:27:11,00:00:30:02,00:00:02:16, question_all4_other1,820,901,76
question_all,,00:00:30:18,00:01:02:02,00:00:31:08,question_all4 ,917,1860,937
question_all,,00:01:06:04,00:01:20:05,00:00:14:01,question_all5 ,1982,2403,421
question_all,,00:01:21:08,00:01:29:21,00:00:08:12,question_all6 ,2436,2688,252
question_all,,00:01:31:10,00:01:42:23,00:00:11:12,question_all7 ,2737,3080,342
question_all,,00:01:44:14,00:01:49:13,00:00:04:24, question_all8,3131,3280,144
question_all,,00:01:54:09,00:02:02:13,00:00:08:04,question_all9 ,3426,3669,244
question_all,,00:02:05:13,00:02:50:00,00:00:44:11,question_all10 ,3759,5095,1330
question,,00:00:01:20,00:00:02:09,00:00:00:14,question1 ,50,69,14
question,,00:00:05:08,00:00:07:17,00:00:02:09,question2 ,158,227,69
question,,00:00:17:17,00:00:19:10,00:00:01:17,question3 ,526,579,47
question,,00:00:27:11,00:00:29:06,00:00:01:19,question4_other1,820,875,49
question,,00:00:30:18,00:00:32:09,00:00:01:15,question4 ,917,968,45
question,,00:01:06:04,00:01:10:24,00:00:04:20,question5 ,1982,2122,140
question,,00:01:21:08,00:01:24:03,00:00:02:19,question6 ,2436,2520,79
question,,00:01:31:10,00:01:35:13,00:00:04:02,question7 ,2737,2860,122
question,,00:01:44:14,00:01:46:10,00:00:01:21,question8 ,3131,3187,51
question,,00:01:54:09,00:01:57:23,00:00:03:14,question9 ,3426,3529,104
question,,00:02:05:13,00:02:12:03,00:00:06:15,question10 ,3759,3959,195
answer,,00:00:02:15,00:00:02:19,00:00:00:03,answer1 ,75,79,3
answer,,00:00:08:02,00:00:17:04,00:00:09:02,answer2 ,242,513,272
answer,,00:00:19:16,00:00:26:14,00:00:06:23,answer3   ,585,793,203
answer,,00:00:29:04,00:00:30:02,00:00:00:23,answer4_other1,873,901,23
answer,,00:00:34:02,00:01:02:02,00:00:28:00,answer4  ,1021,1860,839
answer,,00:01:11:01,00:01:20:05,00:00:09:04,answer5 ,2129,2403,274
answer,,00:01:24:12,00:01:29:21,00:00:05:09,answer6 ,2529,2688,159
answer,,00:01:34:13,00:01:42:23,00:00:08:09,answer7 ,2830,3080,249
answer,,00:01:46:17,00:01:49:13,00:00:02:21,answer8 ,3194,3280,81
answer,,00:01:58:14,00:02:02:13,00:00:03:24,answer9 ,3550,3669,114
answer,,00:02:09:10,00:02:50:00,00:00:40:14,answer10 ,3876,5095,1213
