question_all,,00:00:04:04,00:00:07:03,00:00:02:24,question_all1,124,213,84
question_all,,00:00:08:20,00:00:13:01,00:00:04:05,question_all2,260,391,125
question_all,,00:00:13:15,00:00:16:16,00:00:03:01,question_all3,405,496,91
question_all,,00:00:17:19,00:00:30:24,00:00:13:05,question_all4,528,923,395
question_all,,00:00:36:18,00:00:39:12,00:00:02:18,question_all5,1097,1181,78
question_all,,00:00:40:20,00:00:47:09,00:00:06:14,question_all6,1219,1418,194
question_all,,00:00:49:04,00:00:53:22,00:00:04:18,question_all7,1473,1610,138
question_all,,00:00:54:13,00:00:56:16,00:00:02:03,question_all8,1631,1694,63
question_all,,00:01:01:04,00:01:06:08,00:00:05:03,question_all9,1832,1986,153
question_all,,00:01:07:15,00:01:34:05,00:00:26:15,question_all10,2023,2822,794
question,,00:00:04:04,00:00:07:03,00:00:02:23,question1,124,213,83
question,,00:00:08:20,00:00:11:08,00:00:02:12,question2,260,338,72
question,,00:00:13:15,00:00:15:13,00:00:01:23,question3,405,463,53
question,,00:00:17:19,00:00:22:10,00:00:04:15,question4,528,669,135
question,,00:00:36:18,00:00:39:12,00:00:02:18,question5,1097,1181,78
question,,00:00:40:20,00:00:43:18,00:00:02:22,question6,1219,1307,82
question,,00:00:49:04,00:00:52:10,00:00:03:05,question7,1473,1568,95
question,,00:00:54:13,00:00:56:10,00:00:01:22,question8,1631,1688,52
question,,00:01:01:04,00:01:05:14,00:00:04:09,question9,1832,1962,129
question,,00:01:07:15,00:01:15:05,00:00:07:14,question10,2023,2253,224
answer,,00:00:06:20,00:00:07:03,00:00:00:08,answer1,200,213,8
answer,,00:00:11:19,00:00:13:01,00:00:01:06,answer2,349,391,36
answer,,00:00:15:11,00:00:16:16,00:00:01:05,answer3,461,496,35
answer,,00:00:22:22,00:00:30:24,00:00:08:02,answer4,681,923,242
answer,,00:00:39:03,00:00:39:12,00:00:00:08,answer5,1172,1181,8
answer,,00:00:45:01,00:00:47:09,00:00:02:08,answer6,1350,1418,68
answer,,00:00:52:21,00:00:53:22,00:00:01:01,answer7,1579,1610,31
answer,,00:00:56:08,00:00:56:16,00:00:00:07,answer8,1686,1694,7
answer,,00:01:05:15,00:01:06:08,00:00:00:18,answer9,1963,1986,18
answer,,00:01:15:19,00:01:34:05,00:00:18:11,answer10,2267,2822,550
