question_all,,00:00:00:17,00:00:01:24,00:00:01:06,question_all1 ,17,54,36
question_all,,00:00:04:20,00:00:12:16,00:00:07:21,question_all2 ,140,376,231
question_all,,00:00:14:04,00:00:41:10,00:00:27:05,question_all3 ,424,1239,814
question_all,,00:00:42:06,00:01:24:03,00:00:41:22,question_all4 ,1265,2520,1251
question_all,,00:01:26:18,00:01:42:06,00:00:15:12,question_all_other1 ,2595,3063,462
question_all,,00:01:43:10,00:01:54:02,00:00:10:17,question_all6 ,3097,3419,317
question_all,,00:01:55:14,00:02:02:22,00:00:07:07, question_all7,3461,3678,217
question_all,,00:02:03:04,00:02:35:17,00:00:32:13,question_all8 ,3690,4662,972
question_all,,00:02:41:00,00:02:55:17,00:00:14:17,question_all9 ,4825,5262,437
question_all,,00:03:01:10,00:03:53:16,00:00:52:06,question_all10 ,5435,6999,1564
question,,00:00:00:17,00:00:01:17,00:00:00:24,question1,17,47,24
question,,00:00:04:20,00:00:07:13,00:00:02:18,question2,140,223,78
question,,00:00:14:04,00:00:15:19,00:00:01:14,question3,424,469,44
question,,00:00:42:06,00:00:47:08,00:00:05:02,question4,1265,1417,152
question,,00:01:26:18,00:01:33:02,00:00:06:08,question5_other1,2595,2789,188
question,,00:01:43:10,00:01:45:12,00:00:02:02,question6,3097,3159,62
question,,00:01:55:14,00:01:59:16,00:00:04:02,question7,3461,3582,122
question,,00:02:03:04,00:02:04:20,00:00:01:15,question8,3690,3736,45
question,,00:02:41:00,00:02:45:03,00:00:04:02,question9,4825,4948,122
question,,00:03:01:10,00:03:08:24,00:00:07:13,question10,5435,5658,223
answer,,00:00:01:01,00:00:01:24,00:00:00:22,answer1,31,54,22
answer,,00:00:05:05,00:00:12:16,00:00:07:11,answer2,155,376,221
answer,,00:00:14:16,00:00:41:10,00:00:26:18,answer3,436,1239,797
answer,,00:00:43:00,00:01:24:03,00:00:41:03,answer4,1289,2520,1232
answer,,00:01:32:20,00:01:42:06,00:00:09:10,answer5_other1,2777,3063,280
answer,,00:01:46:22,00:01:54:02,00:00:07:05,answer6,3199,3419,215
answer,,00:01:59:24,00:02:02:22,00:00:02:22,answer7,3590,3678,82
answer,,00:02:05:18,00:02:35:17,00:00:29:23,answer8,3764,4662,892
answer,,00:02:47:20,00:02:55:17,00:00:07:22,answer9 ,5025,5262,232
answer,,00:03:05:01,00:03:53:16,00:00:48:15,answer10 ,5545,6999,1454
