question_all,,00:00:02:19,00:00:12:00,00:00:09:06,question_all2,79,360,276
question_all,,00:00:12:18,00:00:15:03,00:00:02:09,question_all3,378,453,69
question_all,,00:00:16:24,00:00:29:05,00:00:12:06,question_all4,504,874,366
question_all,,00:00:33:14,00:00:42:17,00:00:09:03,question_all5,1003,1276,273
question_all,,00:00:44:00,00:00:48:19,00:00:04:19,question_all6,1319,1458,139
question_all,,00:00:50:11,00:00:54:20,00:00:04:09,question_all7,1510,1638,129
question_all,,00:00:55:17,00:01:10:07,00:00:14:14,question_all8,1665,2105,434
question_all,,00:01:13:02,00:01:26:17,00:00:13:15,question_all9,2190,2594,405
question_all,,00:01:29:00,00:01:41:21,00:00:12:20,question_all10,2667,3048,380
question,,00:00:02:18,00:00:05:05,00:00:02:11,question2,78,155,71
question,,00:00:12:18,00:00:14:09,00:00:01:15,quesiton3,378,429,45
question,,00:00:16:24,00:00:18:05,00:00:01:05,question4,504,544,35
question,,00:00:33:14,00:00:35:03,00:00:01:14,question5,1003,1052,44
question,,00:00:44:00,00:00:45:22,00:00:01:22,question6,1319,1371,52
question,,00:00:50:11,00:00:53:14,00:00:03:03,question7 ,1510,1602,93
question,,00:00:55:17,00:00:57:00,00:00:01:07,question8,1665,1708,37
question,,00:01:13:02,00:01:17:14,00:00:04:12,question9,2190,2322,132
question,,00:01:29:00,00:01:32:10,00:00:03:09,question10,2667,2767,99
answer,,00:00:06:23,00:00:12:00,00:00:05:02,answer2,203,360,152
answer,,00:00:14:15,00:00:15:03,00:00:00:13,answer3,435,453,13
answer,,00:00:19:24,00:00:29:05,00:00:09:06,answer4,593,874,276
answer,,00:00:35:22,00:00:42:17,00:00:06:20,answer5,1071,1276,200
answer,,00:00:46:13,00:00:48:19,00:00:02:06,answer6,1392,1458,66
answer,,00:00:53:20,00:00:54:20,00:00:01:00,answer7,1608,1638,30
answer,,00:00:58:06,00:01:10:07,00:00:12:00,answer8,1744,2105,360
answer,,00:01:26:00,00:01:26:17,00:00:00:16,answer9,2577,2594,16
answer,,00:01:36:10,00:01:41:21,00:00:05:10,answer10 ,2887,3048,160
