question_all,,00:00:02:11,00:00:05:02,00:00:02:15, question_all1,71,152,75
question_all,,00:00:05:24,00:00:10:15,00:00:04:15, question_all2,174,315,135
question_all,,00:00:11:06,00:00:22:22,00:00:11:15, question_all3,336,681,345
question_all,,00:00:23:24,00:00:27:23,00:00:03:23, question_all4_other1,713,832,113
question_all,,00:00:28:07,00:00:36:13,00:00:08:05, question_all4,846,1092,245
question_all,,00:00:42:03,00:00:52:22,00:00:10:18, question_all5,1262,1580,318
question_all,,00:00:53:24,00:01:11:19,00:00:17:19, question_all6,1612,2147,528
question_all,,00:01:13:09,00:01:29:00,00:00:15:16, question_all7,2197,2667,466
question_all,,00:01:30:11,00:01:34:01,00:00:03:14, question_all8,2708,2818,104
question_all,,00:01:38:17,00:01:44:18,00:00:06:01, question_all9,2954,3135,181
question_all,,00:01:46:14,00:02:32:11,00:00:45:22, question_all10,3191,4566,1371
question,,00:00:02:11,00:00:04:24,00:00:02:13,question1,71,144,73
question,,00:00:05:24,00:00:08:07,00:00:02:08,question2,174,247,68
question,,00:00:11:06,00:00:12:17,00:00:01:10,question3,336,377,40
question,,00:00:23:24,00:00:26:21,00:00:02:22,question4_other1,713,800,82
question,,00:00:28:07,00:00:30:18,00:00:02:10,question4,846,917,70
question,,00:00:42:03,00:00:43:23,00:00:01:19,question5,1262,1312,49
question,,00:00:53:24,00:00:57:03,00:00:03:03,question6,1612,1711,93
question,,00:01:13:09,00:01:16:00,00:00:02:16,question7,2197,2278,76
question,,00:01:30:11,00:01:32:11,00:00:01:24,question8,2708,2768,54
question,,00:01:38:17,00:01:42:20,00:00:04:03,question9,2954,3077,123
question,,00:01:46:14,00:01:49:20,00:00:03:06,question10,3191,3287,96
answer,,00:00:04:03,00:00:05:02,00:00:00:24,answer1,123,152,24
answer,,00:00:08:22,00:00:10:15,00:00:01:18,answer2,262,315,48
answer,,00:00:13:02,00:00:22:22,00:00:09:20,answer3,392,681,290
answer,,00:00:26:24,00:00:27:23,00:00:00:23,answer4_other1,803,832,23
answer,,00:00:32:00,00:00:36:13,00:00:04:12,answer4,959,1092,132
answer,,00:00:44:09,00:00:52:22,00:00:08:12,answer5,1328,1580,252
answer,,00:00:57:14,00:01:11:19,00:00:14:04,answer6,1722,2147,424
answer,,00:01:16:09,00:01:29:00,00:00:12:16,answer7,2287,2667,376
answer,,00:01:33:04,00:01:34:01,00:00:00:21,answer8,2791,2818,21
answer,,00:01:43:22,00:01:44:18,00:00:00:21,answer9,3109,3135,21
answer,,00:01:50:18,00:02:32:11,00:00:41:17,answer10,3315,4566,1246
