question_all,,00:00:01:09,00:00:11:17,00:00:10:08,,39,347,308
question_all,,00:00:12:24,00:00:18:24,00:00:05:24,question_all3 ,384,563,174
question_all,,00:00:20:00,00:00:28:11,00:00:08:11,question_all4_other1 ,599,850,251
question_all,,00:00:30:14,00:01:04:21,00:00:34:07,question_all4 ,913,1939,1026
question_all,,00:01:05:17,00:01:26:15,00:00:20:22,question_all5 ,1965,2592,621
question_all,,00:01:28:20,00:01:39:08,00:00:10:12,question_all7 ,2657,2975,312
question_all,,00:01:40:10,00:01:54:23,00:00:14:12,question_all8 ,3007,3440,432
question_all,,00:01:59:22,00:02:05:18,00:00:05:21,question_all9 ,3588,3764,171
question_all,,00:02:07:06,00:02:53:08,00:00:46:02,question_all10 ,3812,5193,1381
question,,00:00:12:24,00:00:14:18,00:00:01:18,question3,384,438,48
question,,00:00:20:00,00:00:22:19,00:00:02:19,question4_other1,599,678,79
question,,00:00:30:14,00:00:33:08,00:00:02:18,question4,913,997,78
question,,00:01:05:17,00:01:08:23,00:00:03:06,question5,1965,2061,96
question,,00:01:28:20,00:01:31:20,00:00:03:00,question7,2657,2747,90
question,,00:01:40:10,00:01:42:11,00:00:02:01,question8,3007,3068,61
question,,00:01:59:22,00:02:03:16,00:00:03:18,question9,3588,3702,108
question,,00:02:07:06,00:02:13:06,00:00:05:24,question10,3812,3992,174
answer,,00:00:01:09,00:00:11:17,00:00:10:08,answer2,39,347,308
answer,,00:00:13:22,00:00:18:24,00:00:05:02,answer3,412,563,152
answer,,00:00:22:22,00:00:28:11,00:00:05:14,answer4_other1 ,681,850,164
answer,,00:00:33:21,00:01:04:21,00:00:31:00,answer4 ,1010,1939,929
answer,,00:01:08:22,00:01:26:15,00:00:17:17,answer5,2060,2592,526
answer,,00:01:33:01,00:01:39:08,00:00:06:06,answer7 ,2788,2975,186
answer,,00:01:43:04,00:01:54:23,00:00:11:18,answer8,3091,3440,348
answer,,00:02:04:06,00:02:05:18,00:00:01:12,answer9,3722,3764,42
answer,,00:02:13:05,00:02:53:08,00:00:40:02,answer10,3991,5193,1201
