question_all,,00:00:01:22,00:00:17:20,00:00:15:22,question_all2 ,52,529,472
question_all,,00:00:19:06,00:00:36:04,00:00:16:22,question_all3 ,575,1083,502
question_all,,00:00:37:06,00:00:44:11,00:00:07:05,question_all4 ,1115,1330,215
question_all,,00:00:47:12,00:00:57:16,00:00:10:04,question_all5 ,1421,1724,304
question_all,,00:01:00:01,00:01:12:21,00:00:12:20,question_all6 ,1799,2179,380
question_all,,00:01:14:12,00:01:49:04,00:00:34:16,question_all7 ,2230,3271,1035
question_all,,00:01:55:11,00:02:02:16,00:00:07:04,question_all9 ,3458,3672,214
question_all,,00:02:06:21,00:02:29:02,00:00:22:05,question_all10,3797,4468,664
question,,00:00:01:22,00:00:05:24,00:00:04:02,question2 ,52,174,122
question,,00:00:19:06,00:00:20:23,00:00:01:16,question3 ,575,622,46
question,,00:00:37:06,00:00:40:13,00:00:03:06,question4 ,1115,1212,96
question,,00:00:47:12,00:00:50:22,00:00:03:10,question5 ,1421,1520,100
question,,00:01:00:01,00:01:04:09,00:00:04:08,question6 ,1799,1927,128
question,,00:01:14:12,00:01:19:01,00:00:04:14,question7 ,2230,2369,134
question,,00:01:55:11,00:02:01:04,00:00:05:18,question9 ,3458,3630,168
question,,00:02:06:21,00:02:15:10,00:00:08:13,question10 ,3797,4056,253
answer,,00:00:05:20,00:00:17:20,00:00:11:24,answer2   ,170,529,354
answer,,00:00:20:18,00:00:36:04,00:00:15:10,answer3  ,617,1083,460
answer,,00:00:39:23,00:00:44:11,00:00:04:13,answer4,1192,1330,133
answer,,00:00:50:13,00:00:57:16,00:00:07:03,answer5 ,1512,1724,213
answer,,00:01:03:04,00:01:12:21,00:00:09:17,answer6 ,1892,2179,287
answer,,00:01:20:15,00:01:49:04,00:00:28:13,answer7 ,2413,3271,852
answer,,00:02:01:20,00:02:02:16,00:00:00:21,answer9 ,3646,3672,21
answer,,00:02:15:18,00:02:29:02,00:00:13:08,answer10,4064,4468,398
