question_all,,00:00:01:10,00:00:06:00,00:00:04:14,question_all1,40,180,134
question_all,,00:00:08:19,00:00:11:13,00:00:02:19,question_all2,259,343,79
question_all,,00:00:12:17,00:00:16:04,00:00:03:12,,377,484,102
question_all,,00:00:17:01,00:00:21:05,00:00:04:03,question_all3 ,510,634,123
question_all,,00:00:22:05,00:00:28:20,00:00:06:14,question_all8 ,664,859,194
question_all,,00:00:29:14,00:00:35:06,00:00:05:17,question_all4 ,883,1055,167
question_all,,00:00:39:09,00:00:47:17,00:00:08:08,question_all5 ,1178,1426,248
question_all,,00:00:49:06,00:01:08:02,00:00:18:21,question_all6 ,1475,2040,560
question_all,,00:01:09:02,00:01:26:11,00:00:17:09,question_all7 ,2070,2588,518
question_all,,00:01:34:09,00:01:41:00,00:00:06:16,question_all9 ,2826,3027,196
question_all,,00:01:44:06,00:02:02:16,00:00:18:09,question_all10 ,3123,3672,548
question,,00:00:01:10,00:00:06:00,00:00:04:14,question1,40,180,134
question,,00:00:08:19,00:00:11:13,00:00:02:19,question2,259,343,79
question,,00:00:17:01,00:00:18:22,00:00:01:21,question3,510,561,51
question,,00:00:22:05,00:00:24:07,00:00:02:01,question8,664,726,61
question,,00:00:29:14,00:00:32:14,00:00:03:00,question4,883,973,90
question,,00:00:39:09,00:00:41:03,00:00:01:18,question5,1178,1232,48
question,,00:00:49:06,00:00:52:24,00:00:03:18,question6,1475,1582,108
question,,00:01:09:02,00:01:14:07,00:00:05:05,question7,2070,2225,155
question,,00:01:34:09,00:01:38:07,00:00:03:23,question9,2826,2944,113
question,,00:01:44:06,00:01:52:18,00:00:08:11,question10,3123,3375,251
answer,,00:00:04:23,00:00:05:22,00:00:00:24,answer1,143,172,24
answer,,00:00:12:17,00:00:16:04,00:00:03:12,answer2,377,484,102
answer,,00:00:20:01,00:00:21:05,00:00:01:03,answer3,600,634,33
answer,,00:00:25:02,00:00:28:20,00:00:03:17,answer8,751,859,107
answer,,00:00:33:04,00:00:35:06,00:00:02:02,answer4,993,1055,62
answer,,00:00:41:09,00:00:47:17,00:00:06:08,answer5,1238,1426,188
answer,,00:00:55:01,00:01:08:02,00:00:13:01,answer6 ,1649,2040,391
answer,,00:01:14:14,00:01:26:11,00:00:11:22,answer7,2232,2588,352
answer,,00:01:39:06,00:01:41:00,00:00:01:18,answer9,2973,3027,48
answer,,00:01:54:24,00:02:02:16,00:00:07:17,answer10,3441,3672,227
