question_all,,00:00:02:20,00:00:05:11,00:00:02:16,question_all1,80,161,76
question_all,,00:00:06:05,00:00:11:15,00:00:05:09,question_all2 ,185,345,159
question_all,,00:00:12:11,00:00:14:21,00:00:02:09,question_all3 ,371,441,69
question_all,,00:00:16:01,00:00:24:10,00:00:08:08,question_all4 ,481,729,248
question_all,,00:00:26:14,00:00:35:07,00:00:08:17,question_all5 ,793,1056,257
question_all,,00:00:37:01,00:00:51:18,00:00:14:16,question_all6 ,1110,1546,436
question_all,,00:00:52:24,00:01:01:22,00:00:08:22,question_all7 ,1582,1850,262
question_all,,00:01:05:19,00:01:10:16,00:00:04:21,question_all8 ,1967,2114,141
question_all,,00:01:15:24,00:01:28:16,00:00:12:17,question_all9 ,2272,2653,377
question_all,,00:01:33:00,00:01:57:21,00:00:24:21,question_all10 ,2787,3527,740
question,,00:00:02:20,00:00:05:11,00:00:02:16, question1,80,161,76
question,,00:00:06:05,00:00:08:22,00:00:02:16,question2 ,185,262,76
question,,00:00:12:11,00:00:14:04,00:00:01:18,question3 ,371,424,48
question,,00:00:16:01,00:00:18:19,00:00:02:18,question4 ,481,558,78
question,,00:00:26:14,00:00:32:23,00:00:06:08,question5 ,793,982,188
question,,00:00:37:01,00:00:40:22,00:00:03:21,question6 ,1110,1221,111
question,,00:00:52:24,00:00:58:12,00:00:05:12,question7 ,1582,1750,162
question,,00:01:05:19,00:01:08:00,00:00:02:06,question8 ,1967,2038,66
question,,00:01:15:24,00:01:20:16,00:00:04:17, question9 ,2272,2414,137
question,,00:01:33:00,00:01:41:24,00:00:08:24,question10 ,2787,3051,264
answer,,00:00:10:13,00:00:11:15,00:00:01:01,answer2 ,313,345,31
answer,,00:00:14:05,00:00:14:21,00:00:00:15,answer3 ,425,441,15
answer,,00:00:19:13,00:00:24:10,00:00:04:22,answer4 ,582,729,142
answer,,00:00:33:08,00:00:35:07,00:00:01:23,answer5 ,997,1056,53
answer,,00:00:41:16,00:00:51:18,00:00:10:01,answer6 ,1245,1546,301
answer,,00:00:59:20,00:01:01:22,00:00:02:02,answer7 ,1788,1850,62
answer,,00:01:08:15,00:01:10:16,00:00:02:00,  answer8,2053,2114,60
answer,,00:01:26:14,00:01:28:16,00:00:02:02, answer9,2591,2653,62
answer,,00:01:44:05,00:01:57:21,00:00:13:15, answer10,3122,3527,405
