question_all,,00:00:04:18,00:00:07:11,00:00:02:18,question_all1,138,221,78
question_all,,00:00:08:20,00:00:13:21,00:00:05:00,question_all2 ,260,411,150
question_all,,00:00:14:11,00:00:17:00,00:00:02:13,question_all3 ,431,509,73
question_all,,00:00:19:16,00:00:32:02,00:00:12:11,question_all5 ,585,961,371
question_all,,00:00:33:11,00:00:44:22,00:00:11:10,question_all6 ,1000,1341,340
question_all,,00:00:45:16,00:00:55:22,00:00:10:06,question_all7 ,1365,1670,306
question_all,,00:00:57:08,00:01:00:00,00:00:02:17,question_all8 ,1716,1798,77
question_all,,00:01:03:06,00:01:08:09,00:00:05:02,question_all9 ,1894,2047,152
question_all,,00:01:10:02,00:01:32:19,00:00:22:17,question_all10 ,2100,2776,676
question,,00:00:04:18,00:00:07:11,00:00:02:18,question1,138,221,78
question,,00:00:08:20,00:00:11:13,00:00:02:17,question2,260,343,77
question,,00:00:14:11,00:00:16:08,00:00:01:22,question3,431,488,52
question,,00:00:19:16,00:00:25:18,00:00:06:02,question5,585,767,182
question,,00:00:33:11,00:00:36:09,00:00:02:22,question6,1000,1088,82
question,,00:00:45:16,00:00:50:13,00:00:04:21,question7,1365,1512,141
question,,00:00:57:08,00:00:59:10,00:00:02:02,question8,1716,1778,62
question,,00:01:03:06,00:01:07:04,00:00:03:22,question9,1894,2012,112
question,,00:01:10:02,00:01:16:07,00:00:06:05,question10,2100,2285,185
answer,,00:00:11:15,00:00:13:21,00:00:02:05,answer2,345,411,65
answer,,00:00:16:02,00:00:17:00,00:00:00:22,answer4,482,509,22
answer,,00:00:25:20,00:00:32:02,00:00:06:06,answer5,769,961,186
answer,,00:00:37:17,00:00:44:22,00:00:07:05,answer6,1126,1341,215
answer,,00:00:50:19,00:00:55:22,00:00:05:03,answer7,1518,1670,153
answer,,00:00:59:00,00:01:00:00,00:00:00:24,answer8,1768,1798,24
answer,,00:01:07:10,00:01:08:09,00:00:00:24,answer9,2018,2047,24
answer,,00:01:16:12,00:01:32:19,00:00:16:07, answer10,2290,2776,487
