question_all,,00:00:03:01,00:00:04:02,00:00:01:01,question_all1 ,91,122,31
question_all,,00:00:07:04,00:00:15:11,00:00:08:07, question_all2,214,461,247
question_all,,00:00:16:01,00:00:20:08,00:00:04:06, question_all3,481,607,126
question_all,,00:00:21:20,00:00:26:02,00:00:04:07, question_all4_other1,649,781,127
question_all,,00:00:26:14,00:00:43:09,00:00:16:19, question_all4,793,1298,499
question_all,,00:00:48:04,00:00:56:00,00:00:07:21, question_all5,1443,1678,231
question_all,,00:00:57:09,00:01:14:04,00:00:16:20, question_all6,1717,2222,500
question_all,,00:01:16:01,00:01:31:18,00:00:15:17, question_all7,2279,2745,467
question_all,,00:01:32:11,00:02:02:14,00:00:30:03, question_all8,2768,3670,902
question_all,,00:02:06:22,00:02:20:20,00:00:13:23, question_all9,3798,4216,413
question_all,,00:02:23:04,00:02:48:00,00:00:24:20, question_all10,4290,5035,739
question,,00:00:03:01,00:00:03:19,00:00:00:18,question1,91,109,18
question,,00:00:07:04,00:00:10:17,00:00:03:13,question2,214,317,103
question,,00:00:16:01,00:00:17:22,00:00:01:21,question3,481,531,51
question,,00:00:21:20,00:00:25:18,00:00:03:22,question4_other1,649,767,112
question,,00:00:26:14,00:00:29:21,00:00:03:07,question4,793,890,97
question,,00:00:48:04,00:00:50:05,00:00:02:01,question5,1443,1504,61
question,,00:00:57:09,00:01:01:10,00:00:04:01,question6,1717,1838,121
question,,00:01:16:01,00:01:21:08,00:00:05:07,question7,2279,2436,157
question,,00:01:32:11,00:01:34:13,00:00:02:02,question8,2768,2830,62
question,,00:02:06:22,00:02:11:11,00:00:04:13,question9,3798,3937,133
question,,00:02:23:04,00:02:28:13,00:00:05:08,question10,4290,4449,158
answer,,00:00:03:21,00:00:04:02,00:00:00:06,answer1,111,122,6
answer,,00:00:11:04,00:00:15:11,00:00:04:07,answer2,334,461,127
answer,,00:00:17:22,00:00:20:08,00:00:02:11,answer3,531,607,71
answer,,00:00:25:19,00:00:26:02,00:00:00:08,answer4_other1,768,781,8
answer,,00:00:30:08,00:00:43:09,00:00:13:00,answer4 ,907,1298,390
answer,,00:00:50:03,00:00:56:00,00:00:05:21,answer5,1502,1678,171
answer,,00:01:02:01,00:01:14:04,00:00:12:03,answer6,1859,2222,363
answer,,00:01:21:14,00:01:31:18,00:00:10:04,answer7,2442,2745,304
answer,,00:01:34:11,00:02:02:14,00:00:28:03,answer8,2828,3670,842
answer,,00:02:12:09,00:02:20:20,00:00:08:11,answer9,3965,4216,251
answer,,00:02:27:24,00:02:48:00,00:00:20:00,answer10,4430,5035,599
