question_all,,00:00:02:18,00:00:10:12,00:00:07:18,question_all2 ,78,312,228
question_all,,00:00:11:02,00:00:13:05,00:00:02:03,question_all3 ,332,395,63
question_all,,00:00:14:14,00:00:30:00,00:00:15:11, question_all4,434,899,461
question_all,,00:00:30:22,00:00:38:04,00:00:07:07,question_all5 ,921,1143,217
question_all,,00:00:40:03,00:00:49:08,00:00:09:04, question_all6,1202,1477,274
question_all,,00:00:50:19,00:00:57:09,00:00:06:15, question_all7,1518,1717,195
question_all,,00:00:58:14,00:01:07:22,00:00:09:07, question_all8,1752,2030,277
question_all,,00:01:25:21,00:01:40:18,00:00:14:21,question_all9 ,2568,3015,441
question_all,,00:01:44:00,00:02:16:16,00:00:32:16,question_all10 ,3117,4092,975
question,,00:00:02:18,00:00:05:00,00:00:02:07,question2 ,78,150,67
question,,00:00:11:02,00:00:12:19,00:00:01:17,question3 ,332,379,47
question,,00:00:14:14,00:00:17:10,00:00:02:21,question4,434,519,81
question,,00:00:30:22,00:00:34:10,00:00:03:13,question5 ,921,1029,103
question,,00:00:40:03,00:00:43:13,00:00:03:09,question6 ,1202,1302,99
question,,00:00:50:19,00:00:55:01,00:00:04:07,question7 ,1518,1649,127
question,,00:00:58:14,00:01:00:19,00:00:02:05,question8 ,1752,1817,65
question,,00:01:25:21,00:01:31:03,00:00:05:06,question9 ,2568,2730,156
question,,00:01:44:00,00:01:52:23,00:00:08:22,question10 ,3117,3380,262
answer,,00:00:05:09,00:00:10:12,00:00:05:03,answer2,159,312,153
answer,,00:00:12:14,00:00:13:05,00:00:00:16,answer3 ,374,395,16
answer,,00:00:17:07,00:00:30:00,00:00:12:17,answer4,516,899,377
answer,,00:00:34:12,00:00:38:04,00:00:03:17,answer5 ,1031,1143,107
answer,,00:00:42:03,00:00:49:08,00:00:07:04,answer6 ,1262,1477,214
answer,,00:00:54:17,00:00:57:09,00:00:02:17,answer7  ,1635,1717,77
answer,,00:00:59:24,00:01:07:22,00:00:07:22,answer8 ,1792,2030,232
answer,,00:01:32:05,00:01:40:18,00:00:08:12,answer9 ,2762,3015,252
answer,,00:01:49:02,00:02:16:16,00:00:27:14,answer10 ,3269,4092,823
