question_all,,00:00:00:01,00:00:02:07,00:00:02:06,question_all1,1,67,66
question_all,,00:00:04:06,00:00:11:14,00:00:07:07, question_all2,126,344,217
question_all,,00:00:12:01,00:00:15:15,00:00:03:14, question_all3,361,465,104
question_all,,00:00:16:16,00:00:19:05,00:00:02:13, question_all4_other1,496,574,73
question_all,,00:00:20:01,00:00:54:10,00:00:34:09, question_all4,600,1628,1028
question_all,,00:00:57:04,00:01:18:23,00:00:21:19, question_all5,1712,2361,648
question_all,,00:01:19:22,00:01:42:12,00:00:22:14, question_all6,2390,3069,673
question_all,,00:01:44:21,00:01:53:18,00:00:08:22, question_all7,3138,3405,262
question_all,,00:01:54:07,00:02:06:07,00:00:11:24, question_all8,3424,3783,354
question_all,,00:02:08:20,00:02:14:13,00:00:05:18, question_all9,3856,4029,168
question_all,,00:02:16:22,00:02:41:15,00:00:24:17,question_all10 ,4098,4840,736
question,,00:00:00:01,00:00:02:07,00:00:02:06,question1,1,67,66
question,,00:00:04:06,00:00:07:09,00:00:03:03,question2,126,219,93
question,,00:00:12:01,00:00:13:14,00:00:01:13,question3,361,404,43
question,,00:00:16:16,00:00:18:13,00:00:01:22,question4_other1,496,552,52
question,,00:00:20:01,00:00:21:04,00:00:01:03,question4,600,633,33
question,,00:00:57:04,00:01:02:19,00:00:05:14,question5,1712,1877,164
question,,00:01:19:22,00:01:22:14,00:00:02:16,question6,2390,2472,76
question,,00:01:44:21,00:01:48:03,00:00:03:07,question7,3138,3240,97
question,,00:01:54:07,00:01:56:03,00:00:01:20,question8,3424,3480,50
question,,00:02:08:20,00:02:13:03,00:00:04:08,question9,3856,3989,128
question,,00:02:16:22,00:02:22:03,00:00:05:05,question10,4098,4259,155
answer,,00:00:01:08,00:00:01:14,00:00:00:06,answer1,38,44,6
answer,,00:00:08:09,00:00:11:14,00:00:03:05,answer2,249,344,95
answer,,00:00:14:04,00:00:15:15,00:00:01:11,answer3,424,465,41
answer,,00:00:18:04,00:00:19:05,00:00:01:00,answer4_other1 ,543,574,30
answer,,00:00:21:23,00:00:54:10,00:00:32:12,answer4,652,1628,971
answer,,00:01:03:03,00:01:18:23,00:00:15:19,answer5 ,1891,2361,469
answer,,00:01:23:01,00:01:42:12,00:00:19:10,answer6,2489,3069,579
answer,,00:01:49:07,00:01:53:18,00:00:04:11,answer7,3274,3405,131
answer,,00:01:57:03,00:02:06:07,00:00:09:04,answer8,3509,3783,274
answer,,00:02:14:01,00:02:14:13,00:00:00:11,answer9,4017,4029,11
answer,,00:02:22:02,00:02:41:15,00:00:19:12,answer10,4258,4840,581
